"","RH41.PS.1","RH41.PS.2","RH41.PS.3","RH41.PR.1","RH41.PR.2","RH41.PR.3","RH41.PR.4","RH41.PR.5","NCIH520.PS.1","NCIH520.PS.2","NCIH520.PS.3","NCIH520.PR.1","NCIH520.PR.2","NCIH520.PR.3","SJCRH30.PS.1","SJCRH30.PS.2","SJCRH30.PS.3","SJCRH30.PR.1","SJCRH30.PR.2","SJCRH30.PR.3"
"CLSPN",8.30507849058847,8.25130161910604,8.28708635008439,7.80482425145711,7.76548911114925,7.85776286840106,7.85445495434068,7.82433541530733,5.58390002014446,5.12794046873515,5.45068742558393,6.75681309906637,6.41360680009894,6.79374175746867,8.27779936591537,8.26073842700797,8.30368279358337,8.19171930212659,8.16829737521403,8.14517941661039
"FIGNL1",6.85625939329731,6.55918687975058,7.01927107659801,6.44003946703722,6.45634508505013,6.59097807126329,6.22769176335203,6.3479562806669,5.52828065705726,5.11347278255852,5.73711873788048,6.48982555384272,6.65020243253591,6.6341974602549,7.27566990925795,7.26361256946047,7.17730068303487,7.15444903042848,7.35152445205792,7.541964299742
"PERP",5.79731000233562,5.71928964460628,5.68893678563917,5.00851448151544,5.59179120348897,5.31366506894651,5.72919536340306,5.54117716561266,8.78339905579825,8.95244350064978,8.81454519386958,9.98054997458908,10.1368230688445,9.94550628622588,6.26135358336226,6.03882634894937,6.39323473170948,6.14451430985959,6.89034647703919,6.25560471689109
"CLSTN2",5.57499553252292,6.12982382963764,5.65318975485717,6.97704507293579,6.54808678957552,6.7979107995578,6.73094327913623,6.64338591729287,5.66956181529007,5.98716837247562,5.76926109406615,6.31207225649069,5.53380048428979,5.98426626074249,8.0503627948901,7.78793337790655,7.92750512822337,6.38633945544016,6.45523581157275,6.17103082695487
"SMOC2",2.8415742337221,3.1511460017847,2.80693263174645,3.0848839315588,2.89223377340742,2.80933333947118,3.12638420676356,2.96787566248903,8.00443985354315,7.52748791128893,7.79869479858023,5.05309803865079,5.33122167520145,5.03264482645798,3.03334364150457,3.20993783372039,3.22740712731502,2.76590962134227,2.91431817633555,3.39984212107907
"EPB41L4A",5.01462823840552,4.60433259790855,5.40055173321716,5.66974208433833,5.9018295808669,5.79144648437975,5.94672470889557,6.00277922841889,2.83196307735231,2.19882184369013,3.01635286535013,2.41492083556638,2.37471852007182,2.40952473171238,5.54953728182388,4.57022681660742,4.48948174180377,3.44604507503205,2.52822358210131,3.65096515295548
"SELENOP",2.92361849351199,2.45264965025225,3.35840745698321,3.75466568478534,3.88447586061046,3.89274243857882,4.40761897359699,4.2771498278671,5.53193814941249,5.52912113483073,5.50941380154469,5.10586901638851,4.92097906170396,4.79450317344662,8.16490165144605,8.0748871270491,7.84166748587826,4.84015804324416,4.95539172514525,4.98543910543652
"NCAPG",9.88167328327466,9.5914386543661,9.77432122356192,9.50025942749664,9.63246951098199,9.65968762494932,9.58341989588486,9.49014236499859,8.19536905522506,8.00602963097591,8.14409403366253,8.95628302612719,9.04297996620152,8.92714211209994,9.95294669793761,10.0044925390467,9.93329844056337,9.70785624303405,9.72528485191684,9.62255783976191
"OSGEPL1",5.41860256149703,5.48522674823437,6.16455644764369,6.59158853813782,6.64873951435279,6.77287231351248,6.41988481872068,6.69227801705155,6.59102200748614,6.74664083161548,6.71236285087785,6.31395165079213,6.14553648332801,6.34296406834826,7.58632153014471,7.73584294230617,7.24045302985791,7.44061597503927,7.45338219314424,7.32967921324118
"P3H1",8.93066202808739,8.96598887382783,9.04659082166216,9.41331520338828,9.43657950188063,9.4238362722679,9.49558291494751,9.51232836883987,8.6137334545092,8.58613783649986,8.71912568494279,7.59112724386739,7.5884515928514,7.40608192210966,8.14012101091846,8.07585762990294,8.07779956180031,8.56631542514382,8.54813081835781,8.41846483326674
"POPDC3",10.1369148224077,10.3308371599803,10.3255021708798,9.71238223257845,10.1863769966431,9.98864010979689,9.98230292745456,10.022402478216,3.78603097768893,3.9069737992064,4.47805102078485,5.64540438134998,5.65064559833738,5.48078927742574,8.84405560666379,8.63751033570883,8.48528656320337,8.60712031817238,8.51434914223078,8.57484734289008
"SFRP1",5.5433143075536,5.62496868818595,5.45182803111672,5.2771875930445,5.05175379774458,5.15363853730544,4.9895007061874,5.12673555715001,3.92420423124412,4.30214286583756,4.06459831015288,4.53818130884948,4.39968828404862,4.97825292426176,5.42173479816152,4.96339516917601,4.90555308706887,4.1730294570582,4.11911795747628,4.07848610720713
"HERPUD2",8.54577476817292,8.10025726614196,8.69480235546805,8.7065457885265,8.87926253942957,8.85969141824129,8.85630849676802,8.82742627974437,8.20540435513773,8.32964126862649,8.40347134832636,7.50477237693824,7.58410293462754,7.64907028414236,8.24754249065357,7.93526798022793,7.89882308073783,8.20322507474541,8.25502231387767,8.14664348682714
"SFRP4",4.95589719755558,4.86063442233283,5.28279406312576,4.60801280352464,4.47299338147051,5.06068092586127,4.62016235296981,4.79950809182398,2.27314008448056,2.36935374097449,3.01007767723468,3.11882127519266,2.85365995485707,3.19262016174126,4.7632220750632,5.01676114766812,5.05214675415276,4.23594428210118,4.5478227728318,4.74448295483541
"ARHGEF28",5.66366867954036,5.28384466322195,5.4537914936413,6.81370427298731,6.47426484895557,6.86790370859248,6.65412556040563,6.23942062116947,4.4156878759645,4.81157560798832,4.90882656830197,5.58101925788399,5.2295783491066,5.31831502430233,6.47001933648478,6.37756644855489,6.46467283408475,5.93755580258276,6.17804980606714,5.70439105772503
"ZSCAN31",3.29935562775342,2.84751102349538,3.48678357960312,3.99662121914631,4.16704624054955,4.57536199749351,3.37020721051417,4.45997638837845,6.984626352652,6.54313974389342,6.94548950881289,4.90620466041374,5.01694041234885,4.91270720031566,4.26585408808048,3.65187960605628,3.39579765155103,3.71412578204625,3.8574369948422,3.85572110498961
"AZI2",5.90209442485805,6.21811138828385,6.2298662721938,5.94457509892515,6.60564520842248,6.4549444567409,6.47685842662914,6.76814216802365,5.21895234102261,4.96371562396698,4.83294612708113,5.21333631217477,5.34742617050996,4.73105177797046,5.82698653715394,5.5033092842677,5.66459103588798,4.64189913473367,4.64133683532375,4.56729102767164
"SIL1",6.27262265203256,6.15281084369998,6.37163712411427,7.0808732763813,7.04479396639978,7.23525702109888,6.89127622203519,6.86816809789047,8.16913156086361,8.21770811201011,8.11371367511955,8.01134754941019,7.77497123838235,7.95115276349667,6.22196509540714,6.32440766451339,6.08821826997101,6.80925857648575,6.71767505484421,6.74278440130554
"CNTNAP3P2",5.86484705550965,6.26020961888238,5.96315952546462,5.60016148519746,5.92761167390775,5.63461008877064,5.65400438871568,5.73728643433938,7.36632557754192,7.18971029769006,7.46002558226888,5.45312271157056,5.27893349807964,5.49490787569288,6.68034587431488,6.62906159419181,6.53394259496577,6.47618467373528,6.19829266680361,6.53690891584596
"CRNDE",7.6469234908918,7.63139502089401,7.7407298157022,6.91912068767619,7.39720541671399,7.38907938150527,7.17761480814209,7.30386661484686,9.01416848712905,9.58616004889381,9.61339583339528,9.20455161338835,9.7340294214041,9.4506593285451,8.80035479081148,8.54156949271649,7.9711980586277,7.93052640655533,7.99979440568516,7.77605364862106
"HHIP",7.66258482861807,7.12091672230259,7.41195185299091,6.50239439015544,6.54112998877149,6.45668444082908,6.27180996903895,6.43347783016294,3.47839016138328,4.10849887643239,3.82366690484126,3.98636332885601,2.97387055778773,4.25026337569588,10.4176560485535,10.3904048790574,10.4633862921948,8.34474371465788,8.12331318925791,8.1779863514368
"AKTIP",5.3131221606632,5.65860012269012,5.55778165672046,5.76035219431925,6.19708537405413,6.13619737181005,5.98344198673817,5.88656171245325,7.7941217086319,7.6308449320379,7.9846920965636,7.32465307014523,7.61473015077426,7.75903052535506,6.66149781231917,6.26636752994715,6.18064079976007,6.93397729334056,7.0963280216848,7.00830979779098
"TMEM267",5.33411529327592,4.78663337738135,5.65713540942219,5.67408926038582,6.05956992188013,6.21293627936713,6.02395624049086,5.58013028102638,7.64787019332786,7.94278950174785,7.83065244580883,7.18654311647961,7.27483950135341,7.04318286001081,6.2931665010217,6.2709920106423,5.55803259489322,6.17520307822086,6.26400560524973,5.81619157156157
"SGCD",5.38690547435793,4.60334669695139,4.7450583039032,5.5525877352382,5.75207141210536,5.32163779500654,5.21505140592053,5.66458953802224,4.18468255890999,4.75985364650761,4.31916232817676,4.49959249099318,4.29230853090884,4.46890326934734,5.24505731906821,5.41822036422213,5.39506152594714,6.46049608338961,5.59921457158716,5.68041939055123
"SGK1",5.41766460156873,5.13338375021154,5.43361009241948,6.68586576810515,7.05601216982623,7.34321711670829,7.15752153835985,7.65038674727746,4.38846111541841,4.65733369289196,4.77634223361882,5.62090754059517,6.1013379639988,6.28067686319778,4.13018956186984,4.05718499102081,4.01533014875761,2.55684115517943,2.92822018234233,3.07697197155343
"SH3BGRL",6.18535569218655,6.28950863939189,6.89870909929828,6.63858063771559,6.6650743675521,6.82429856933715,6.73836263210701,6.72090371952712,7.87222815267106,7.70345664999569,7.83049403846062,5.78080518026076,5.75596548006816,5.6363173837104,8.24374614712612,8.21600954057544,8.02090193066931,7.91316733420232,7.89595581821234,8.03778917351236
"BNC1",4.33206225751111,3.79101466079879,3.62819551695361,4.95508542850615,4.6783820581766,4.51497625209609,4.59011696343381,4.69945900569973,3.5353530646434,3.67010710392983,3.69672827437507,3.82550467728729,3.7897857697882,3.16737535771251,3.05847109587431,3.79947414037887,3.47755917996467,3.55526104594298,4.32461788658647,3.68064072184453
"SHC1",8.27669594266724,8.16597320650113,8.22845622786002,8.66461786255155,8.96836385214692,8.72874575854361,9.00110449712994,8.83352601512954,7.48843461800043,7.18016622299661,7.43491535191328,7.18010023857956,7.44145109600882,7.4434364688421,7.33165028937391,7.51121226406914,7.41661635170492,8.62950164716167,8.68828345754349,8.70714572603584
"SBK2",7.41026133899011,7.58338201709972,7.37224228867657,7.28687198785851,7.43445912205718,7.14177262180887,7.3445926409361,7.01632926067584,5.26827987854928,4.83612778553367,4.75071111078854,5.03388737696218,5.78378577561946,4.6609600552312,7.27314275694953,7.30041065012641,6.86745474780554,6.30531797917001,6.2843312819501,5.99166467836573
"TMPRSS3",3.79519358758939,3.99152468500266,4.76006643013157,4.34096959781278,3.75200703480788,3.97769705134686,4.12612462747444,3.99322320467295,5.45407505402019,6.25835381871643,5.6055486432439,6.75711672313356,6.90467542003914,7.2585649999274,3.69744587673617,3.85149610990262,4.14559391872797,3.94440065528191,4.04212390248805,4.44982421752898
"ENGASE",6.86660357029369,6.71596809574087,6.55493958500854,6.84056012293907,6.98577207961406,6.93812388706551,7.04852461521196,6.98001120403704,7.05672971020661,7.13910210124606,6.97646176934224,6.4700829618314,6.51891167226684,6.35682021497185,7.62241677509533,7.79235196844255,8.00980064928237,8.50485906504329,8.42549952703064,8.48338339732583
"PCED1A",8.4661542260613,8.28910605226329,8.39637711415106,8.44235416024416,8.13479416410769,8.43691862651976,8.33168946027249,8.21675423665144,8.00666959565311,8.08042677851088,8.1695927953593,7.33127075790537,7.21134269524284,7.63345942929528,7.17740295592949,6.95058112947948,6.90090447529397,7.53927393121863,7.71113974093978,7.61097088376166
"C11orf1",6.42859970759667,6.77936300875811,7.2670465531075,7.76300210804069,7.99591863256043,8.10649134782822,7.88100387111268,8.01594936292572,8.86398188973941,9.12281387203724,9.11337212109544,8.8684768106413,8.71537272339273,8.79361692151413,7.42673125538597,7.06003407377292,6.81341846513318,6.78190526601012,6.68192271200447,6.53879444230843
"FNDC3B",10.0217445166001,9.65181321118397,9.86718490613337,9.86506022658975,9.99087540876274,10.0302268004959,10.1573154972263,9.95239606906271,9.07502636772523,9.2133112500699,9.37641727401369,8.10093457659577,8.14392062576756,8.51086879988738,10.19795908695,10.08757842832,10.1657917825681,10.3433060943665,10.3919728301995,10.2919313063238
"LMF1",6.51150689521419,6.60280406418893,6.57913076487837,6.58983567350792,6.63171546401437,6.59769623959481,6.50734017323056,6.18625667424659,8.03537176179575,8.16119337125868,8.38948323572234,7.77097653129564,7.42925307823921,7.56835439564158,6.28550246557806,6.2287351529869,6.26775244264674,6.80130278040321,7.10099716938596,6.8346517058154
"IQCH",5.70195408886487,5.68457810455642,5.66505177728772,4.81317076310232,5.36168541274469,5.22468714703994,5.0148844545186,5.29151755791148,8.92430248248644,9.00574983366136,9.08978724268286,7.6879537291613,8.0767757798078,8.1598063524868,5.32322190763355,4.76507114765124,4.17285546283072,5.26296127602375,5.03486995190701,5.3800314759141
"NIBAN2",6.5250465415772,6.68916411934529,6.95093052503357,7.82864600009832,7.76773558695924,7.73232018724676,7.53354470173094,7.63558650381286,6.54598650665951,6.23609721546839,6.53647371601006,6.91464751578163,6.351555572899,6.95622167042086,7.21211858433425,7.24417135893541,7.23448968037503,7.69622382404628,7.74374388955679,7.80255146727486
"NABP1",5.55889294212156,6.16808971688514,6.03763786723917,6.84350164726088,6.96600344947994,6.99284975915913,6.7340723724347,6.80251143629314,4.96569938400794,5.20391810560025,5.32777488458426,7.26768450252498,7.21997123224541,7.39576075699381,7.90606286700473,7.97081149442102,7.92893185899517,7.49985778884276,7.87902053652631,7.66332980567725
"SIX1",9.50194712135737,9.63046850782346,9.60018356485661,8.8993387200605,9.17351842625701,8.90851529359023,9.12040852993922,9.1082875245904,5.91399115811167,6.36816126172891,6.53059474079218,7.0643750090619,7.25329301624786,7.29816349300594,9.41707641546163,9.21860769418716,9.20572913479888,9.11271753227961,9.30551934197312,9.32634193143531
"MRPL40",7.67328124447249,7.92899282646617,8.16974239629318,8.09835802613681,8.5335539303846,8.5059262099506,8.60793452776698,8.60592007824161,7.74626863586623,7.96751708358406,8.25650093136385,6.8907892747404,7.35354915033182,7.20844710436143,8.25232914001512,8.07779622484985,7.88403893891235,7.01540460527088,7.14481505533316,6.80737056962607
"REEP1",4.42800416650807,4.33964657928519,4.66959775912307,5.16016878213682,5.49909582984823,6.0051427856596,5.92211674840979,5.78377696995284,4.48305562000466,3.58516303293976,4.57428160516724,5.04506503951314,5.42246958554338,5.3588201042344,4.15063329445375,4.1991717287081,4.00696364567217,3.66195682668427,3.61277292906337,4.21690623430721
"SLC1A2",3.41448542337434,3.67405675387931,2.83023522080186,2.33367724314819,3.30068950529855,3.18194453728805,3.9027499535543,3.16183498902447,6.11604471306688,6.33237652137634,6.33225856903252,7.23183496483006,7.7495243819177,7.76808672138055,3.11549843533371,3.40592666560741,3.83843201964575,3.05527558468285,3.42972729532275,2.74762714461004
"SLC2A3",4.33961395735679,4.30805249105216,4.57244041587327,6.82781293708572,6.47874947406685,6.89792156113493,6.65422258930206,6.44543260098214,5.21630812915182,4.71578244174322,5.38114458552174,4.19633940490148,4.52995682451987,3.81822158430231,6.08093058744827,6.08296406400499,5.98840863014277,5.4663828721715,5.92253455919652,4.98292089272113
"BMP4",6.08451255543132,5.72268119327049,6.98669731281539,6.64631229098566,7.48721471670598,7.35641156593928,7.14433423392559,7.18981554160708,8.61745972890516,8.52923469870678,8.69258044240527,6.07609338644172,6.50515054734889,6.38164335996482,9.06261842502876,8.7707239183765,8.53840813880771,8.88485006158353,8.7826603641633,8.69976454368312
"ZNF649",7.62571305947457,7.43414889376267,7.54884626338916,6.4234222935218,6.83246045937763,7.1251136532792,7.4000366063742,7.01039129191013,5.21214673126858,4.69033108958977,4.890125409983,4.6215699938989,4.88536872568189,5.15073930346106,7.98713903785978,7.88573259761785,7.79732442873146,7.29365447449408,7.1555196452016,6.93914045635177
"SLC6A8",6.8970628062587,7.13064032256549,7.11037814536102,7.58643432650836,7.29083666887873,7.55588224846195,7.41747867796746,7.2466733162976,10.3850220796865,10.3180225945213,10.3782077578048,9.76545763006716,9.83766280753818,9.93008187896536,7.99956238870725,8.07596288112893,7.92493301778261,8.65811746547434,8.55688760058058,8.59356876639129
"SLC6A9",6.02395379251781,5.36710221883948,6.33341646077726,6.31708727853582,6.02234826559848,6.14144005820719,5.9360593430762,5.87930688633945,9.88237456097214,10.1967951947313,10.2735021715982,8.95955777183675,9.14639034432637,9.43735991925722,6.56233078350979,6.76634091083135,6.63328981995838,6.68772830032364,6.44832191902145,6.61094458841534
"LOC653653",4.335445619326,4.24483076092614,4.55640769333172,4.51281916428674,4.25425867236504,4.2494098768854,4.13004721230501,3.92472223917254,5.39904303657275,5.48841844002019,5.14093859028723,6.12851297489227,6.44066974739439,6.44876330294604,4.51782138287373,4.96667520628238,4.76391249307689,4.52491432949865,4.86076188539687,4.60305344040816
"FAM72B",7.19617302609377,7.24402023601258,7.55401380310394,8.17546299305483,8.23322087359795,8.38351160950524,8.65545931925053,8.54798071273254,7.27475774139449,7.33341918772671,7.23282893084669,7.96160309739306,8.17181025562411,8.21357286687094,7.43824836945308,7.49974911809663,7.25974460459942,7.56997690117387,7.6902976977299,7.32519399397385
"SLC7A2",8.01732304525274,7.39991479995186,7.76955022469173,6.13836289309011,6.61131303553934,6.41734780709754,6.3328735982225,6.12545650053813,3.4523585982431,3.17739652850844,3.86813105419378,4.05631582341416,3.6284620090141,4.18319952803514,7.35373528532989,6.97351302219264,7.06448936264717,7.95499121926487,8.10807043606462,7.77059716781891
"SLC8A1",3.2277173501153,3.56950165538121,3.28793196723355,5.20389221701804,4.08798114254411,4.78164446006665,4.96614297107577,4.68097531438927,7.68939447547828,7.85507539270892,7.7519087498461,7.83961795271398,8.02891844990102,8.1957245818778,5.99546415368016,6.22824231134796,5.88439719261535,6.43580662734139,6.24850575053115,6.6123386282053
"SLC9A2",2.40309826865892,2.69219319393262,3.22001947437181,2.68110364549357,2.59506951642603,2.48699116325501,2.79746264270819,2.49390663524629,7.95777359592252,7.54541053053461,7.93184772302399,8.81488272375944,9.07302694198175,9.17545608614982,2.69805837971651,2.64166967127892,2.39503379102164,2.43605317448306,2.40710915912761,2.66842347077313
"SLC16A2",7.48565560406644,6.88729738465137,7.52197505214248,6.71710156461728,6.52390069579573,6.95987209233692,6.75013343789754,7.01915637883849,5.38504908919869,5.59946973702113,5.33563126641412,5.25475296112041,4.8123742077154,4.99168355767286,7.73605744866437,7.03300594973295,7.2418060013459,6.33716850430311,5.90373728300426,6.29298061808548
"SLC20A2",7.76462223132716,7.66888675948853,7.70330552038253,7.43743358531408,7.62098185835023,7.31152612811578,7.55330809505551,7.47072533770639,6.93191216928358,6.70186584047155,6.73486425131534,7.67023210471884,7.79949322554754,8.08095432216401,6.58963427614729,6.28804645573623,6.33779564995462,6.9991803266321,7.09695209998779,7.04014389716114
"SLCO1A2",2.29351536997822,1.96607965104847,1.97466846920171,2.71870429300967,2.54941501047663,2.11803911401302,1.95538084408071,1.77134239092676,4.48352664871561,4.76670125805984,3.8212803857187,3.1390141629155,2.68799200901864,3.55807854683421,2.74677236536128,3.12292709071354,2.24236496562616,2.44468884952701,2.4642615069328,2.46979786322117
"BMPR1B",3.71140255215249,3.92990911772095,4.23522949791986,3.81015339883284,3.77706704133747,3.71418419466076,4.06563462115411,3.4686626483898,4.16072304953401,4.58797479266672,4.37283460719349,4.29424675607047,4.69496438441125,5.05290532529789,4.47168654442141,4.37946341394901,4.38086080412189,5.60859786861472,5.45629700299944,5.2684291162935
"SLIT3",3.65798215197627,3.27245174266567,3.48430128895173,2.87756303225445,3.84401627742183,3.58454465777351,3.41051966173766,3.43460533280275,9.80938324885854,9.94807404858024,9.9307187900476,7.86268509663844,7.8846529185194,8.24381274622197,4.63306197032432,4.3925161739647,4.56995773179638,4.34233521901108,3.71286102382561,3.79270695284787
"SNAI2",9.30462974653156,9.22748367562406,9.74350041912652,8.67357027904763,9.09458361406634,9.07243541065197,8.94129318867822,9.20449495841552,4.72353271879486,4.32170775826226,5.07868061491943,3.97696689462626,2.9140309133817,3.4849528244382,9.43542837456888,9.11515433574706,9.17839674464448,8.87439649960833,8.81657530441488,8.84999892254777
"HLTF",7.07158344465479,7.34949654914467,7.34048500965199,6.27926241528827,6.48349198341622,6.29151152461524,6.48414378237526,6.38575713756527,8.7804154168002,8.60202703464515,8.84824570391912,8.44248222980274,8.29495644560147,8.56457794856543,8.22566349692487,8.20898936033857,8.04489176214212,7.7371506731111,7.45884243489026,7.72715283024241
"PHACTR4",8.13803797503653,7.73053216347564,7.97287298990908,7.53388047506314,7.91589698123776,7.94534033378166,7.94406575576725,7.99648154962536,6.52281866977148,6.24036237367859,6.7117120171546,6.87046499247136,6.93280335290164,6.86551162592293,7.1677676244689,7.19126308484522,6.97897201447957,6.45129072175908,6.54889066305246,6.70490020023794
"GRAMD2B",4.92987007211186,5.77177908093588,5.91970200337136,6.19878900487674,6.23971924899888,6.04141762642594,5.53525774664073,5.67944528347751,8.87538608548889,8.71426066532602,8.96449722991375,8.15891944245553,7.94950186674762,8.37561570298766,7.37205575422156,7.36902196461917,6.67582427245727,7.10690256116143,6.99255266692123,7.32572038040929
"TMEM108",5.4385700109669,4.78635204701553,5.09887510118211,5.68302196912714,5.94589899709227,5.85191007984118,5.9396460172453,6.17067952972783,6.21688743731116,6.01600942536876,6.2019735952272,5.57795490818653,5.01616192100404,5.49663878851281,6.82823712204052,6.97113130187659,6.51186926490014,7.18405245493475,7.24888194983069,7.23334990894937
"SNAI1",8.25539177454093,8.15342480075222,8.36480387293712,7.7529660158222,7.71017152516333,7.90473720183433,7.54792864881004,7.67511387973327,4.88277380123287,5.13760450235682,4.27064268725453,5.6413964686596,5.93452707754979,5.89902887794193,8.13741456128543,7.76455339184266,7.71182557964084,7.87021395119045,7.7797368866001,7.77670531863934
"SNAPC3",6.60707704887691,5.85094051965946,6.64147983178808,7.33216127258975,7.53608010567916,7.37529613199062,7.45528600786034,7.25641308437254,8.36247444970107,8.26385595806595,8.46838851781253,7.90006921276229,8.17043569687232,8.26746730844826,6.90235222764502,7.04522912117454,6.63344415578373,7.02797117682298,6.79443414415252,6.77067514448286
"BNIP3L",10.4335504706091,10.1874969282147,10.3573292242099,9.74484404469149,9.96802125107937,9.97266384419083,9.92467930124897,9.90325138196329,8.29351346954913,8.62198543763835,8.36620076057794,8.60221107094578,8.70348170872172,8.93529883856892,9.81424211211416,9.6552902466962,9.61673912912613,9.2569877564587,9.19574165449638,9.08887489131238
"DST",8.01232247814847,7.58043399387971,7.86902233351625,8.53406649090868,8.54632293383649,8.44501680776452,8.44989789354932,8.50305542588469,7.07623139321927,6.98750888981948,7.37199720364152,6.04373550706771,6.53953429859021,6.4027763877255,8.32598469089695,8.19068181235364,8.12215688779667,8.46806783294539,8.57804024609295,8.62509263438321
"SP100",3.42053066142718,3.06169346653573,3.35165141106849,5.13027349509778,5.2038539723603,4.99762549038403,4.83430189092686,5.18595899981684,4.4640962434282,3.92997039220725,4.30383235690476,5.22741284698262,4.8070887598328,4.34118710492726,3.38974012146123,3.0413294438015,2.87438845117307,3.71250177608981,3.88811983880665,3.52611389821687
"SPARC",10.8855298103029,10.8628766991613,10.8232395565467,11.0542205354189,10.953979027914,10.9937525946247,11.1156948793178,11.1570076918179,5.11032562842126,5.03966321364686,5.63774762240519,4.1820117941609,4.43313988178666,3.6757543974079,10.2595538640728,10.1897747898054,10.2987793931491,9.88374785982029,9.98714399428708,9.90386117151048
"SPINT1",5.80843544624781,5.4303324082002,5.46881974846951,5.3001448714414,5.30597948043398,5.10581667969034,5.32058625580921,5.4599620298456,8.24234657014653,8.62855110775493,8.63793081621816,9.400745553559,9.09843230454707,9.69602765383044,5.47514219690113,5.64782140163617,5.65856348527001,5.47509679783236,5.90308390865335,5.69838183221543
"SPP1",4.13012677028091,4.71251794538603,4.51062123573634,5.1266192759921,3.92192995543063,4.13150163167944,4.42619608265463,4.75054527474839,9.70940603319976,9.82227786728079,9.99660633837108,5.30190602278259,5.20244861111596,5.39551220921862,3.95891808507004,5.03496785898516,4.53848365354221,4.24999719859274,4.88565802929555,4.57360345355046
"SRF",6.17844244076093,6.11330861362466,6.39415625760994,7.22084119146058,6.91811248283216,6.9917199528139,6.95530726663782,6.78890134640041,6.00633411882454,6.15925157644998,6.41638409547421,5.87264561796154,6.03924622021215,6.33090689779573,6.82051428864789,6.78477465680713,5.97830611833269,6.9058462626921,6.7192921226307,7.01860109224899
"SRPRA",8.97387644098241,8.93472085413717,8.97292113338723,9.96765573841974,10.015285145414,10.0946788867023,10.2355648888798,10.0607790329661,9.36170940134811,9.45403516407326,9.45374571394516,9.76181478616518,9.83583768423221,10.0022461682763,8.91421163801613,8.87341384353616,8.87582033093597,8.97333412195686,8.90138046067323,8.86471423541486
"BRCA2",8.50415662558701,7.9662368817838,8.32749303366505,8.56066595477377,8.49865682726018,8.53676781955834,8.45470326681597,8.40508815115074,6.02251454486361,6.05114687119648,5.72480096178722,7.24455417118511,7.15059974071016,7.34763642291479,7.1619515792476,6.63077361565649,6.94274443486976,7.78641514104458,7.79225499402437,7.95187251765349
"ST14",4.56562745272949,4.73572107772886,4.84417720917216,4.54800301673213,4.4005818020523,4.45771010361101,4.74518548964434,4.58769434940786,8.79592338812588,8.71226986533629,8.61994693866749,9.72064046392805,9.66196777081192,10.0069900707462,4.39146138018689,3.70610254289196,4.26898224680767,4.78712587524048,4.64295172024637,4.933331232735
"STAT1",8.49620533098882,8.31118881051967,8.40342254257556,11.1741781822738,11.0705464655136,11.2322780941627,11.2634710954315,11.4237809040037,8.8193166403586,8.83489159868288,8.93885395590789,9.17068624505189,9.48651673486782,9.60310359112706,10.2006089212347,10.19394775981,10.2339345208717,9.97043926060064,10.0981417172922,9.96170884369495
"STATH",9.09080196824476,9.14893491714489,9.30745094095811,7.57493948629648,8.36972717851599,8.07705581630853,8.31068332449125,8.51774690278828,4.24390573595014,3.80362146881761,3.96086763950275,4.37862734705216,3.83880916291798,3.74433589749591,5.1377849006783,4.85258334490338,4.51366252165149,7.49745994910102,7.26441876660621,7.23546625408663
"STC1",6.80995741854218,5.70653476978685,7.03005712711938,5.36704754422059,5.91394059423864,5.46986864368003,5.80338222760221,5.70670892393578,4.32630808424506,4.25560741375939,3.38570544160493,4.64125771758764,4.02128582689973,3.89342380582185,4.63566500281507,4.21713988061517,4.40737032540836,3.79510562316079,4.41466239556031,4.35496613260271
"HSPA13",7.71750272820741,7.60418751993632,8.08683317755328,7.97981909753683,8.11731129256986,8.07598477053035,7.98068738118563,8.07414096144746,8.69268560517141,8.84705568131216,8.95348266679318,7.86437848228974,7.80639876628108,8.22389533630161,8.83720646675427,8.98693699971062,8.64392151859363,9.22981703651218,9.35858508158801,9.32659305998055
"STX3",5.33936407804124,4.72826685958576,5.28605362771635,6.27697867185075,6.39836423824726,6.3584368611399,5.80205152112058,6.12245242436957,7.50383688242897,7.43937785331121,7.64808671521707,7.32348150916971,7.31475354564338,7.6024784091777,7.29099287951799,7.34426636074173,6.86462929841058,6.30726847025831,6.61731532580504,6.68920645502795
"SUOX",7.42527596228801,7.30280218902142,7.31483485164031,6.99239169891788,7.03853810860889,7.17109817979742,7.14297869680856,7.12996726161574,8.91082933774837,9.04265176190449,8.99387334121026,7.24094512713741,7.32052824362255,7.5101615555971,6.05577236109454,5.76289720776677,5.95783130111325,6.23733137201338,6.24191509087315,5.99692120693441
"BST2",2.44497246681342,2.08514232556928,2.5752370368117,3.93243149223425,4.15992986569552,4.18191869943637,3.94182144944891,4.40493449002246,2.85154536802893,2.45949219370203,2.12494062583859,3.032823649049,3.20651482409819,2.39204293992043,5.21155979660331,5.45154795639302,4.6633294068211,3.50381220172499,2.87635983116774,2.77882670194511
"VAMP7",6.01521135226573,6.16510177581437,6.15815687870112,7.22564105889397,7.02831731781727,7.07841081651961,6.76371383556696,6.86445582924145,8.19654170660858,8.4476984276987,8.3006641254819,8.08411115286783,8.03345249245418,8.00896286675207,7.16429897350747,7.56538556200172,7.2424932102121,6.0968902812086,6.47963203480963,6.0844249393283
