"","RH41.PS.1","RH41.PS.2","RH41.PS.3","RH41.PR.1","RH41.PR.2","RH41.PR.3","RH41.PR.4","RH41.PR.5","NCI-H520.PS.1","NCI-H520.PS.2","NCI-H520.PS.3","NCI-H520.PR.1","NCI-H520.PR.2","NCI-H520.PR.3","SJCRH30.PS.1","SJCRH30.PS.2","SJCRH30.PS.3","SJCRH30.PR.1","SJCRH30.PR.2","SJCRH30.PR.3"
"TC1100009521.hg.1",9.04482827670058,9.03129411675775,9.09335315994611,9.73730380389734,9.96925621004778,9.98328081140041,10.1475371347638,10.1271934066728,10.3909955112422,10.2339472532881,10.2746015433253,10.8168963407683,10.7086969519812,10.8738707909209,9.64885583607894,9.78549931337172,9.83890963700345,9.2281424203037,9.2533931476616,9.43174429484663
"TC0200007533.hg.1",8.06614902046723,7.73806897315696,8.07505355655882,8.26565339974054,8.22304884501394,8.272995577673,8.2240758220397,8.14657337063464,7.74024869020496,7.82770698754209,7.8901987588047,7.4548984317035,7.61256416240659,7.65599195474912,8.97544661617511,8.94244263219873,8.78037248896251,8.7460633455432,8.84410231235834,8.7042312065441
"TC0X00008178.hg.1",3.89630062792466,3.33533465734224,3.14817585721233,3.17189553307772,3.01633137834187,3.10485855122084,2.95522514763662,3.19076967526999,5.20496602987614,4.9668414377473,5.38944323552444,3.59150637928674,3.99803641965031,4.66770206945894,2.91163180424304,3.06305713639078,3.14391691673347,2.88902943972354,2.82544796273688,3.43689844107039
"TC0900011305.hg.1",8.94030162212544,8.73923818489709,9.10020656555196,9.89741497640268,9.6035906120918,9.91814113395999,9.88891187346637,9.66567377261805,4.05806345750878,3.94982458534208,3.78734876824399,3.5484595152897,3.11393543792512,3.87802770595182,9.33947317535685,9.18307494013787,9.19630705564968,9.59848435475914,9.35536396639602,9.41979026227024
"TC0500008589.hg.1",4.70158939628384,4.5554527798265,5.32229290216273,5.28460580018429,4.68398611262075,5.35071248790505,4.71289209861646,4.68536588224326,4.35441002934994,4.09335400650344,3.89043279590758,3.46564119229427,3.88118100656516,3.82488714164719,4.72936618180531,4.34069507481028,4.24366311861813,3.85649773971482,4.33278550726719,4.13506958639984
"TC0700010257.hg.1",3.43747455715755,4.05468122073869,3.39072677415324,4.03553764204299,4.50055540004837,3.59310538596245,3.58239735752084,4.01868542507594,8.5424551657046,8.62816370509681,8.69433088918825,7.70810648277964,7.49269608843478,7.80579351785787,2.40182594798097,2.93898045700929,2.99606609797764,3.39153737422792,3.45596620620948,3.29668363914301
"TC1700011435.hg.1",3.76039373415958,3.95207369669911,3.75083443497679,5.55878582885785,4.81245950471981,5.85758727009883,5.43160129593539,5.74531972695531,4.15132523578499,4.16438725571415,3.91765203235514,3.21710319898177,4.43331842098888,3.65013850953837,4.0660332709372,4.3846427841583,3.59585012617242,4.32617661716008,5.04211922699719,4.59352697498819
"TC1100009233.hg.1",5.68139002078981,4.67966034439617,5.58583716520265,5.27889966546145,5.86024338339768,5.72805171712783,5.55018032329489,5.3093188239088,5.17460717297296,5.49877504028712,5.57164250284849,5.16825061507499,5.10061404912918,5.27191741375678,4.48203272986108,4.34663509795103,4.25788327871548,4.62899018431297,4.36860761280864,4.15124031557093
"TC1200012860.hg.1",6.73803134183487,6.74818466755895,6.38621307438033,6.93076108994447,7.14614541679415,7.08376091894839,7.05033782308354,6.92913777588839,7.51707208272202,7.63317481586485,7.64012566392715,6.8977855966228,6.86778961979397,7.07002644111927,6.29980939121608,5.40027581173699,6.27540156474004,6.06499118496392,6.39758031710338,6.02339622473433
"TC1600008971.hg.1",8.52236188991914,8.64747637595094,8.39177610214451,8.23653297892133,8.14115940968612,8.24264149091267,8.26212398553549,8.29557835260944,8.02057311247833,8.12440747925834,8.06572480408427,8.25629840567055,8.77388740300786,8.60630331593191,6.69764503687662,7.10426083611368,7.02218306315066,7.1407953158024,7.28813189432227,6.99838912786562
"TC1700012177.hg.1",9.78886039490422,9.28703664486537,9.41923454280392,9.6396071866754,9.57096586135552,9.73770096297833,9.675378553038,9.61420763977911,5.43558030741334,5.32184249107845,5.08266747011752,5.7258992201138,5.19825170665245,4.59825988898977,8.11473325395918,7.83369428902422,7.85670139585412,7.77678589021885,7.54586708323864,7.53360546182756
"TC1700010814.hg.1",5.59684334168059,5.81267102977931,5.77042286796418,5.87777161767866,5.99545643375837,5.94379054140183,5.89689984197345,5.75917416385628,5.43291825189874,5.82452479331436,6.04315580132455,5.08927225420568,5.608552825725,6.1241670728446,5.45646041723025,4.65583937042448,4.8325732959626,4.87890229978431,4.53590992495342,4.34426125223725
"TC1700012058.hg.1",6.56794336658297,6.50685620377261,6.79965157434849,6.65264568415093,6.84012311235243,6.71083604045912,6.80732978270819,6.44339722361896,7.50575309800535,7.49244768223171,7.76763117578343,7.76664591423367,7.49176199343796,7.64173287527695,8.11794330792532,8.20312139178319,8.14739363256484,8.18836291120654,8.26013142622979,8.19149787418602
"TC1700010101.hg.1",5.92980666604962,5.72793895669049,5.56784358446631,5.88360756509247,5.81304793998504,6.0402170582446,5.95126218396269,5.9274880847729,4.56487730594538,5.11001465313513,5.06067221699472,4.89953228988455,4.77711988597404,5.03387028278744,5.3863927016143,5.25969329604526,5.12818531379856,4.89313055132942,4.52629416403936,4.24864955233778
"TC1700007779.hg.1",6.93867886066115,6.90082097357479,6.75010780040491,7.1237726121042,6.7834857018186,6.89592239941414,6.62183988395711,6.86064103524843,7.9278510971341,7.41720947872146,7.56572949889356,7.44072787652149,7.33949230485318,7.4422897484508,6.34086436507685,6.19289299769042,5.75591707372435,6.3389008114436,6.25979645254426,6.69383362744049
"TC1900010528.hg.1",7.34184861403594,6.7839686330059,7.40789972293041,7.59961115744887,7.77093758067413,7.88213340135693,7.94567665560123,7.84674112319376,6.46838116204879,6.53879533320739,6.90853818107569,6.82944927455162,7.08217423783829,7.29349942451059,7.26902392823586,6.98654967237147,6.97372321182552,6.56416702656309,6.59740160892196,6.64188456354823
"TC1900008085.hg.1",5.43702580575919,6.22936392007979,5.64235165304265,5.5514067211557,5.36554517250187,5.9283417268233,5.90987692580671,5.47188479141239,6.37542742780256,5.84451875516594,5.92665699768624,6.11231886999484,5.96525375619411,5.53704957306059,6.32226272281749,6.67457060174788,6.46601215554926,6.65480796547019,6.37709558253881,6.20753277374252
"TC2000007083.hg.1",6.85575247739459,7.01091197805205,7.4722947333484,6.16951826371838,6.92948362783446,6.73058637206741,6.23467189632282,5.99228911725273,9.08438165324351,9.27149797614538,9.25360715363511,8.00104929349952,7.90063498012718,8.19112254958933,7.30841497648247,7.48027511118623,7.02659406257814,6.3339865709631,6.42662188746149,6.38004280012661
"TC0200009487.hg.1",5.6261504601014,5.37556506365083,5.43951347267583,5.57377714212722,6.25685441492486,5.91054698558879,5.58505830720396,5.57364635510507,6.91769585237906,7.16008598490419,7.32595901889214,7.42339779197476,7.54880763052041,7.64395922541411,7.74293916446985,7.54899690505253,7.0820343216823,6.79485273493261,6.59831524174163,6.96865762295099
"TC0200006627.hg.1",5.23916652903396,5.08905139621046,6.14073315632928,6.61693184798668,6.67812083351109,6.45138967511097,6.44676612028969,6.49257495599988,9.09633683820961,9.11997307229901,9.27971556549994,7.39414724943654,7.71891139617281,7.35323667229119,6.10154399340948,6.39595269774571,6.04585777448253,5.17151146577653,5.3040618712562,5.15898256210115
"TC0200016455.hg.1",4.31757835917008,4.60002345300175,4.1974632409205,4.16049143591762,4.65639122752149,4.35768983952663,3.84066021882734,3.98957715524783,4.66377918166007,4.29368144302869,4.5294738412731,4.77878903809665,4.35272866796533,3.64551330120299,7.00359759535985,6.77759496666824,6.58021222038144,6.58261554365541,6.99218116338792,6.91662474755323
"TC0300014078.hg.1",2.57935481881625,2.87188799260639,3.01691004418337,3.21491526785558,2.9802154210852,2.93997548999668,2.79552086714246,2.76946161722024,5.16693092901977,4.29973296399723,4.97817346822386,4.71710449840211,4.2093835677668,4.76613032808707,2.88684654392206,3.88008050725992,3.45166603629437,4.05216950068792,3.04898022704158,3.93679447106714
"TC0300010620.hg.1",5.63618716049692,5.18396136153832,5.66698051032608,4.8328170022732,5.08021470481065,4.80495344381382,4.90194228316796,4.83707516474835,3.71709904007377,3.75217730654389,4.31214663465273,3.9206260606345,4.1685259496164,3.31648404438905,4.3690912128524,3.47149605813198,4.08877582421602,3.31767687943113,4.0632654445477,3.98506585672295
"TC0100013293.hg.1",9.20686259438579,9.51971720949276,9.42248815624433,8.14787335170861,7.9143754879761,7.88339254141167,8.06850207830304,8.049698997384,10.3914390798228,10.3979215133039,10.2445227789313,9.62920637826287,9.70344408345164,9.80439283666558,9.43022159217876,9.2001752713525,9.04294015694003,8.46441329483945,8.36746222939837,8.42232027287345
"TC0500012210.hg.1",6.95005566879937,6.68265892256001,6.64096250715163,8.2529342384286,8.11025457631535,8.52547057708687,8.30388198431435,8.32724598601515,6.2877277546689,5.81749393226345,5.97477032374602,5.8197391986512,5.83785740511462,5.28370197099692,7.25125087081271,7.16793902399464,7.47263612585837,7.28802296507211,7.3664373260614,7.22256112990808
"TC0500011277.hg.1",3.09782496374065,3.43249447115192,2.87976973858815,2.8823739434251,2.72182322347779,2.80147642863938,3.21446374272734,2.98283633703427,3.82270167453462,3.42537013652301,2.71921079869819,3.25391238360926,3.13428286008698,3.64972816662462,3.77293043633313,3.65398201607513,3.42475932245814,4.02579279502806,3.73800851695495,3.48612631938153
"TC0700006931.hg.1",4.47165462950226,4.41051576563801,4.46394145432157,4.5292142981151,4.88150014919401,4.24262501479831,4.59135435809288,4.32267798367019,5.51622433636267,5.42353085317159,5.30510820595591,5.40583725712801,5.45385728530854,5.37181214314364,4.81630890707766,4.9142185013786,4.33633246918138,5.23645483781003,4.49074758933416,4.26006000912513
"TC0700009079.hg.1",8.35681112464906,8.10758812954606,8.1652196732641,8.17664489613507,8.23929872958671,8.27982092948815,8.25691783865841,8.29271104413178,7.48627782636577,7.54758079855207,7.57175585730968,6.95313433571865,6.953088952511,7.08502515414316,7.38999473649774,7.13143199166172,7.18642043699443,7.69472297972397,7.45360718370851,7.64448664561149
"TC0800007466.hg.1",4.96785194329089,5.05769550666002,4.86767574676077,5.11478671619056,5.28665494856388,5.54504442538026,5.30488106091259,4.89881852630643,6.18084274088919,6.41435581511763,6.39403876184474,5.79774829748819,5.76322975294116,6.51237819649547,5.05243872137308,4.86101455400873,5.36709161696349,4.76730572389714,5.24618771500844,4.78744051251112
"TC0900009579.hg.1",6.40185073832764,5.76231174095141,6.28308085379278,6.70875346724758,6.74090817855,6.72195950024895,6.71542640791701,6.52974334985304,6.4243959042811,6.50543410592869,6.50980329031824,6.60938471770975,6.52305259635395,6.62174107219973,5.37581865709123,5.33439334068022,5.13288067395937,5.54719493541908,5.16005980644284,5.73928610504325
"TC1000008974.hg.1",4.45098564250244,4.37726557074473,4.36904171742427,4.41397489797792,4.26931350686816,4.07162582562376,4.1868074888421,3.83546477508471,8.67050689778651,9.39625103825379,9.66922427650768,9.05848684922819,8.97821074730845,8.59520502384983,3.93266758438077,4.19350639072484,4.68500455895356,4.1927974658094,4.22650697799288,4.6472467998183
"TC1000009057.hg.1",7.55385560353705,7.57896057512865,7.57940223968963,7.20365382594127,7.41615005569832,7.61250574444969,7.69424056908574,7.59066677844334,5.94007876859049,5.71323468236107,5.50969352399655,6.2257846552816,5.77253661599152,5.79901527437806,7.13975633967847,7.16714830678307,7.46072334756082,6.05578901216181,6.88790392124193,6.81337312617832
"TC1200010251.hg.1",3.90297627069857,3.71167358607246,4.34859325659938,4.06562781660493,4.01345155288534,3.97969294187092,3.55259140104928,3.39824110832853,3.05035045158702,3.80245942118066,3.33007150261153,3.02390133343141,2.51853406932804,3.09965957872746,2.90751237177835,3.1511260718494,3.43829184856318,2.86756286702713,3.2632568419095,3.41199816390127
"TC1000011427.hg.1",4.9817441661188,5.07176800715049,5.2363089029846,6.36191698989569,6.46035247669242,6.50557963743008,6.74119649102922,6.54245088529295,6.23063457606677,6.30391164916355,6.23125259096668,6.21995590163681,5.65973793417028,6.25492146321351,5.85345108422238,5.86923159757026,5.59693590775807,5.23425611995867,5.3120698035194,5.33344022142736
"TC1300006919.hg.1",5.14146893536528,5.01274888712225,4.49613533067641,5.9120352293862,5.95233257327604,5.9958749835788,5.70475753895324,5.73851684793703,7.34904248666429,7.24040656863342,7.1640983981816,7.07350714063083,7.36229724262932,7.1839113861819,5.0438215558238,5.31412512864626,5.55495713180645,6.15977424657333,5.27421243470271,5.83821144705272
"TC0200015578.hg.1",7.17552579546369,7.00710128684289,7.29672582097615,7.56463658001299,7.86038206722265,7.96151050190629,7.75575855910526,7.4881330064642,9.18040773570484,9.15546439131858,9.1996434658611,8.20748556416664,8.33419656378324,8.51974984387119,7.44772508008224,7.55892468541769,7.25818086012791,8.27361096001257,8.41092044195508,8.40996708269588
"TC1500010422.hg.1",8.67182188217465,8.78270103746113,8.81498821694381,8.6618288457335,8.66905519104092,8.83377693670071,8.7253372823819,8.77989693624117,7.73173073311655,7.51938942677091,7.71939572617812,7.94082245111443,7.90226585619301,7.85593513835122,8.42080820325736,8.4635400778204,8.42521206843621,9.01909167754182,9.15250253376751,9.00915587561953
"TC1500008955.hg.1",6.69933692684127,6.344522539447,6.37739458330986,6.91973758396137,7.08514672212887,6.7152120030955,6.70927615977419,6.80755346660198,4.40828403945015,4.521872267587,4.90078663195061,5.86152124179342,6.02208991497292,5.98887285122846,7.03725288506126,7.217742538037,6.85182170591904,8.1476325085094,7.86756715167573,8.05463984662097
"TC1000009536.hg.1",8.23875016484142,8.50886066392666,8.64065150633993,8.16867620529208,8.44970757152395,8.27705483681208,8.21564854060853,8.09492654194771,7.34636200626479,6.98037470690242,7.32087814098156,7.05241459686811,6.96773468625162,7.37679701951251,8.01608013039076,8.20597059086854,8.01128015496259,8.54194541870037,8.38716548967845,8.64998270198413
"TC0400006491.hg.1",5.95166579360231,5.79286547106956,5.98392883207167,6.16087231865875,5.89387455162186,6.11293212591313,6.28798742079805,6.0474883479052,7.11749165222815,7.35368342305104,7.6798790025482,7.35839114415618,7.24474693247899,7.52075608210292,5.2711224333208,5.1317553847981,5.63355529588059,5.04826386043178,5.76432214893179,5.83281043553828
"TC0100010244.hg.1",7.76802553821493,7.40887566708648,8.03828003135761,7.92951217932525,8.37105842817018,8.38163940999783,8.24798401508716,8.69482431315966,6.36545215012197,6.12061040267991,6.65852817772739,4.53630437109956,4.732444082299,5.79295010970517,6.8515569683212,6.43453458573633,6.44507344099404,8.22841095387067,8.06031524646853,8.33429445423518
"TC1900010533.hg.1",8.48505581473051,8.31243391366911,8.46848780616529,8.66816181056151,8.96641048265289,8.89142902035378,8.70631688151617,8.61430882728035,5.98523429946611,5.56038342966598,5.83777404184293,5.9125144331161,6.28786897548046,5.96903844920149,8.45009462026396,8.4482166675061,8.56101528552749,8.47828774720229,8.42165006133285,8.10894566902877
"TC1900008044.hg.1",6.90705878283811,6.99072235372427,6.99408724984789,7.18088983615744,7.34454399371418,7.25799892614696,7.06524952935601,7.49069725692115,5.21492453141316,5.59105491520027,5.05173412955532,4.97861849766428,5.27991465839562,4.86039801883833,7.62286474971617,7.14449447324496,7.00629775844659,5.51910407872896,5.00234236303995,5.16310830036731
"TC1400008056.hg.1",5.29358487582364,5.02490709994868,5.74412194119596,6.30626306802556,6.38957837707366,6.79840929177766,6.63045396208225,6.87344739462384,9.26368505554436,9.53926511007246,9.75081348325258,8.62025917095261,8.82739197616843,8.52584648215534,5.0330657817907,5.6526742686369,5.509089663492,4.08221403072735,6.02667833998836,5.92900186280858
"TC1900011972.hg.1",2.73613102869229,3.663410300092,3.99170081962496,3.57220356078274,3.61288247785049,4.40089420697861,3.31737417950836,3.2320772385008,2.8636730444879,2.81179518082239,2.66555259248451,3.29541669107167,4.07784511154017,4.00352112042241,3.58175186383557,4.03357568695237,3.63853445748614,3.34454658318313,2.66948954525527,3.28901493035421
"TC1900008931.hg.1",3.59728301703756,3.69507194616126,3.19180780043613,4.0522373383365,3.24295352648506,3.01415071049318,3.15851076470826,3.22852697188964,3.15158250404078,2.81592814783531,3.08667976952367,2.93717015922601,2.88892947501978,2.51067028094876,5.92181509606307,5.52269759756543,5.46829082157354,4.19708278355468,3.77533710626905,4.66154471881826
"TC0100009056.hg.1",6.17936637867667,6.15493483465133,5.9571005696193,6.36939643812657,6.26668846245236,6.40926754203559,6.13006527443567,6.33376497838276,4.13122186436573,4.12563181543774,4.44311277640175,5.04211548570387,5.20986699243809,4.87447003103165,5.78954971965548,5.96845527976741,6.12028473990693,6.16873088585888,6.05690685647448,6.38399057307539
"TC0200015976.hg.1",5.08005391240943,4.72017322962965,5.55254627643458,8.33388861328342,8.21347039036221,8.26073479867381,7.99120648139548,8.52252440461369,5.56160621289319,5.41176871889241,5.34149752427882,5.4449106053755,5.82131918635538,5.80359425743081,4.83274291041787,3.6350487589277,3.77430568420655,4.70929195296233,4.12276783353273,3.78525218022565
"TC0100015193.hg.1",7.59308971692227,7.26470183349122,7.94051338964069,6.74203294615619,7.0884230871357,6.9860333205165,6.66136480386974,6.93740434561321,5.86161945399453,5.74354515774022,5.54118318249725,5.62519615125805,5.7084920127004,5.17334101981873,6.29448155921096,6.14335525394641,5.70827781216143,6.16042637030425,6.16629400760656,6.05174729998768
"TC1000008400.hg.1",3.07964306928752,3.47721444331804,3.34476570213349,7.41344082862555,7.63266700206953,7.69050915892849,7.74327725807679,8.30556162819868,4.33864304885158,4.68767280818175,4.554721383896,3.38418007521798,4.35471438350763,4.27973098336112,3.30021037550571,3.54777314484301,3.81986172315545,3.50403189394898,3.54533624003175,3.50923975020638
"TC2100008494.hg.1",9.43116117237169,9.29951287463577,9.37109143345899,8.6192553863542,8.82626544423151,8.83628531295879,8.93606012280665,8.86079931588755,7.23230657066903,7.2982623876814,7.44300076983307,6.79308535662519,7.18174834287449,7.68271601219789,9.21924035016772,9.35464193345128,8.99498714977655,9.35633651776606,9.3358905544525,9.2898574717338
"TC0500008202.hg.1",5.19035383598809,5.19656429679775,5.25733530239674,5.83704230569142,6.06272777927552,6.30007023347242,6.05228798633427,6.34208482193857,6.91749155750737,7.29923379595074,7.24147124313034,7.11897818043824,7.34678532811102,6.87462321994659,6.39055758726357,6.42444463614741,6.00954773237936,6.0890589824378,5.89268447463012,5.21902294070828
"TC0600014086.hg.1",4.76346153606309,4.43015652458786,4.19367859501263,5.29318780236189,4.35583047569467,4.92203022576221,4.62103824998646,4.51644603304219,4.79915918321435,4.87090540903506,5.44882305841934,4.81119269960213,5.12691724685027,4.46220031944835,3.65683900900883,3.85256092973459,4.0269608443792,3.81740342555247,3.67596338899622,3.28200201018598
"TC0800010945.hg.1",3.6169057179318,3.2942402282878,3.46923958890974,3.80838389670309,3.57956321638915,3.23185371212219,3.65784596794435,2.8167061768972,5.48138635972765,5.20387038499169,6.00831149295697,4.5051538415842,4.64457483667277,4.92563045659972,3.49678340354327,3.30183386628958,3.55306679723601,4.1124180962109,3.34721190838252,3.85526756397099
"TC0900010052.hg.1",7.7247641738688,7.819441709834,8.10773042398071,7.53869818154489,7.62242189174668,7.84172928622164,7.59517168040337,7.48464562649181,6.84346803622211,6.56865358522315,6.72855050309415,6.22836939091851,5.79539157653882,6.13616387222399,7.19391140123303,7.08245521307268,6.99326086697796,7.76603666413275,7.45497026982011,7.50081568406911
"TC0900008238.hg.1",6.6849623600367,6.37488185294795,6.59285954561237,7.02161199388692,7.52531037350883,7.16660222155609,6.96897689183745,7.17235401185723,4.03421363899432,4.37955045701029,3.74184707618291,5.11885265694622,4.74649423054042,5.23791166722026,5.91037708054499,5.99717760919316,6.10598284640916,6.70464756515985,6.80372863860909,6.43163815873941
"TC0700013441.hg.1",7.90304066413906,7.77834007872586,8.06424325981346,8.55615083330223,8.61636109924146,8.56198328732448,8.58740867315888,8.59041018076334,7.93298705914259,8.4199922609848,8.5464634157598,7.62703423425477,8.09146382973736,7.80488764072169,7.33165135689916,7.31220269207434,7.03785464183593,8.24466909155343,8.41728099398964,8.33852354505257
"TC1000009508.hg.1",7.65385369930498,7.3425549333219,7.60461415684764,7.40165410557249,7.39420085743474,7.79511186937807,7.46071573391742,7.72347674164336,6.13324372034642,6.15903255147056,6.36783029483819,6.28881111178095,6.46450020197182,7.01695962867889,7.42040455078859,7.27298821876279,7.3446150278838,7.17011962771016,6.9203913094009,7.15351436012926
"TC0200013192.hg.1",4.01712990040854,4.17441850939661,4.09117368882757,4.28011238427829,3.45943804855157,3.09816394572908,3.64603247341849,3.99498141451669,10.2136435419301,10.1784667098209,10.1420299009362,11.0372639748345,11.187618202132,11.3622348959093,4.00487641042482,3.15536306026183,3.84122215901972,4.03631835621145,3.98429998889113,3.97167446266528
"TC0500013231.hg.1",4.84285781779568,3.83688987720253,4.13617301902533,4.75194690984694,4.2516155414649,4.4388298761504,3.90015193652814,4.34266357181313,5.67481685660792,5.79148565549562,5.98788198366381,4.83162462583971,4.69084768160988,5.22415855003424,4.21186450278241,4.39690593908164,3.46858832550489,3.88380616766511,4.31103281571546,3.9569632386975
"TC0600010572.hg.1",7.62610414373197,7.50748287199334,7.88474854138913,7.09319686758397,7.04809747332367,7.41621865364862,7.19597772343322,7.0021507511161,10.4737857640698,10.3574880323558,10.480508272835,10.3763159828828,10.2263343187218,10.4587864480115,6.91944220952526,7.13667765810038,7.12886028573891,8.18963042753827,8.11588172537373,8.14134126921877
"TC0100007638.hg.1",7.77156271768798,7.62527380641557,7.50673775879122,7.57289602054269,7.73017077343851,7.90609466326798,7.89344001060903,7.97982636652598,5.78474320068898,6.12777937816613,5.9418785903662,5.64955146186656,5.83667459549408,5.70432680124075,6.72223254010321,6.50851881566706,6.70140902492849,7.17617927023249,7.0115022100166,6.79378457018551
"TC1200011727.hg.1",6.16027042143443,6.20996144859494,6.10146518495316,6.01333934316846,6.34216021289942,6.22023591126672,6.04497100993793,6.3463413920539,8.34367777644214,8.28588073601451,8.29206364424274,7.5184779922824,7.62127642756866,7.4712031904969,6.53854036587221,6.32061538552835,6.65931488711239,6.53786189908342,6.65336762847859,6.24396360922384
"TC1500008485.hg.1",8.85067713654093,8.67615265986095,8.78931367606014,8.43154691648935,8.62141976746359,8.56112323120294,8.59829234149838,8.42362630591384,4.54982682173752,5.04700604633531,4.98798875211268,4.53893944961897,5.09400220961261,5.31493953621488,8.85001565969529,8.27998455807371,8.01417005082761,7.96764745261352,7.90038601312934,8.14382559129886
"TC1100013131.hg.1",11.9140625838399,11.6754516114777,11.8435423925787,11.9169313201965,11.808305375405,11.8302590320815,11.8679118591006,11.8044877245318,5.58954588265067,5.94507716546359,6.00001639996988,5.72536814190436,5.70035428970075,5.62498395608554,11.1693688401109,10.9912398226355,11.2146702250622,11.4359699665316,11.4232566539343,11.443035589715
"TC1700012070.hg.1",7.25074488926153,7.69573790095416,7.58177380084913,7.79128817647565,7.53707732168032,7.65257949316482,7.57733152156108,7.62752103500736,7.0595439963699,6.84276422077606,7.19758518088206,7.18164199899373,7.42050642902814,6.95293945626138,8.70914838739618,8.54406134452631,8.3279324269597,8.41355356312765,8.18118758999323,8.09009257380837
"TC0700010965.hg.1",6.6448157764633,6.32065738657643,6.58437957725174,7.67347422976067,7.67476260126312,7.76865531820928,7.90936896539783,7.81338736754237,10.4203996746858,10.5281906319828,10.6105639453788,8.94935469680111,9.21429120042116,9.30453783110656,5.63998572439758,5.76060921856879,5.91950336191713,4.83356891771643,5.03404491877295,5.34189981283184
"TC0400010785.hg.1",4.18193909911182,4.65667604823681,3.89459341100233,4.19133690434772,4.12412180617903,4.03194846230545,4.32220445349808,3.82507154786682,4.8707270275123,4.3273929747285,4.50518482307446,4.97599278398679,5.03648407312995,5.06995180570014,5.29217956714336,5.56968571799595,5.42088790856428,4.87080234270424,5.04564933062229,4.36680178384258
"TC0100008912.hg.1",6.92037309862283,6.39358013246374,6.82342036606972,8.45603847863156,8.52072584605502,8.54018334737417,8.23515621796433,8.32254539640204,5.54205161408889,5.56621065960204,5.62306687889239,5.83750948995773,5.78155302034647,5.68691130829727,7.08427206625497,7.35867275436922,7.34394296501575,6.67210763641789,6.88890073497421,6.56428680320643
"TC0300012599.hg.1",5.31016975270717,5.5406525389026,5.3232299187328,4.88068435540935,5.23396875345901,5.0445390115204,5.19328451935161,5.35709246738245,6.81813103327788,7.04205057284996,6.9591253599989,6.59862069460112,6.63153495427859,6.72586662488821,5.35997712896184,5.58490245138517,5.66556767148864,5.54666685651355,5.76298581780288,5.50891017465626
"TC0400007120.hg.1",7.87830545566966,7.69154528314039,8.19321811600248,7.89210507068128,7.9521362377593,8.06525843917467,7.82863868578249,7.63920304843815,6.7951532324306,5.93500820347204,6.79380962383485,6.90831118007213,6.83923797319257,7.03753384149289,8.33768333544309,8.34759593919004,8.18096648211049,8.28068326213357,8.47839365086132,8.65290630301597
"TC0700011982.hg.1",8.07031968655481,7.73027393943858,7.87892813519501,7.94553392359094,7.79508004580492,8.12145486329483,7.71539916782976,7.80263056412787,8.25676625242377,7.92659962657461,8.27587797121622,7.04691315606619,7.08821944819182,7.03113562329308,7.9943971340423,7.75274565584055,7.64360065020681,7.21687442941904,7.17960378881693,7.15782549927592
"TC0700013354.hg.1",3.30859117903965,2.4865048348392,2.58157801360779,2.86030962089124,2.54527345373354,2.4570100828302,3.04089698542011,2.60727303088448,3.35384141523011,3.42870791284058,3.44895255160376,3.46134859760464,3.10430393785675,3.26619496250077,3.391611316295,3.5694938781509,3.60139344985002,3.1220588854663,2.66351386413954,2.44540918409756
"TC0300009855.hg.1",5.403934975201,5.66484517544242,5.87483740357407,5.64605904220867,5.47702324336243,5.45234426600726,5.26481645745721,5.71979248178352,4.09223617414653,3.61713425009405,3.87873330669572,4.676382586111,4.43533790686912,4.21695861398214,5.15481048632571,5.11349399485375,5.10337971658484,5.62154161651373,5.18391061429642,5.70486340716734
"TC1600007312.hg.1",9.31128594908268,9.113935710163,9.30637959538346,9.45721757704248,9.48040453260212,9.31170226994531,9.52205925203268,9.38126899564948,6.04183401079448,5.60215970117406,5.42565883059842,5.74867594720473,5.52191617314662,5.61940123460624,8.57213173152932,8.47202474791961,8.16148564422598,8.62561425144178,8.56843135315253,8.50907823990793
"TC0500010788.hg.1",6.44954913309724,6.64430748911556,6.70770097989357,7.76446645762777,7.9748090924919,7.96962082653225,7.71996679236721,7.59056081566404,5.65611686214764,5.52076451754153,5.62057259000761,5.94484909819237,6.09278635037785,5.86710103846251,7.37674248825139,7.34834383586352,7.12556353619196,7.14558369103238,6.90757281905657,7.05446695555027
"TC0500007138.hg.1",2.35391035521394,2.59165025783546,2.70098826444067,3.53507140639091,3.8736417791291,4.56824937123613,4.28652764110726,4.29113982750975,2.65865744612129,2.69457738913591,3.06944666757442,3.70235202918196,3.38313153360817,3.6789755465222,3.0133342491846,2.6970809895425,2.86616113121167,2.54234002576684,2.7601495064464,3.14980232330546
"TC0700013347.hg.1",6.71523638699118,6.81044743967989,6.98167533296171,8.15326034165677,8.06367772427968,8.14702897086515,8.10133269596403,8.04365689205754,6.26242006438992,6.59606128161579,6.40584351237708,6.50403359718541,6.20678802764035,6.41133811057249,7.72954638613654,8.22672906005146,8.18950384023129,8.57826907485809,8.8182953217185,8.597904191952
"TC2100008495.hg.1",4.47737518539987,4.67112388403468,4.96514094633375,4.2756793534371,4.48757668911114,4.4110954621805,4.37429595809631,4.38623978858983,6.33559513688666,6.47211783212086,6.46175058769949,6.31718671436821,5.84793872923638,6.21471374552685,4.76230699991682,5.09235384819994,3.57722445394513,5.12862309719769,4.99935007342783,5.32685349449985
